,id,title,author,genre,story,platform,age,complete,thumbnail,web,rate,free
150,150,인생존망,박태준 / 전선욱,"에피소드, 액션","학교 다닐때 날 지독하게 괴롭힌 너 때문에 난 인생이 망했어.
그런데 왜 넌 안 망하고 오히려 더 떵떵거리며 사는거야?
너도 한번 내가 되어서 너한테 똑같이 당해봐!!",네이버 웹툰,15,1,https://shared-comic.pstatic.net/thumb/webtoon/733766/thumbnail/thumbnail_IMAG06_a613e471-2d4b-4d4e-89c9-a6e96dc24823.jpg,https://comic.naver.com/webtoon/list?titleId=733766,9.85,2
151,151,일진이,강환영 / 김현아,"스토리, 드라마",갑작스러운 고백으로 만난 나와 정반대인 남자친구. 우리... 왜 사귀는거지?,네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/721949/thumbnail/thumbnail_IMAG06_fe93de31-ea04-4a18-b42c-23794f134731.jpg,https://comic.naver.com/webtoon/list?titleId=721949,9.83,2
152,152,봉이,"양우석,정하용 / 제피가루","스토리, 시대극","평양에서 훈장으로 소일하고 있던 봉이 김선달.
평안감사로 온 조덕영의 폭정에 신음하는 백성을 대표하여 세상에 나오다!",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/759091/thumbnail/thumbnail_IMAG06_7bc1e9e3-453d-42b1-8706-d51409342ee1.jpg,https://comic.naver.com/webtoon/list?titleId=759091,9.79,2
153,153,잭슨의,CTK,"스토리, 액션","평범한듯 평범하지 않은 일을 하는 평범한(?) 장의사와 도둑들의 훔치고, 속이고, 빼앗는 유쾌한 약탈 사기 작전!
도둑들에게 잘못 얽힌 장의사의 얼굴엔 상처가 없는 날이 없다!",네이버 웹툰,15,1,https://shared-comic.pstatic.net/thumb/webtoon/759092/thumbnail/thumbnail_IMAG06_f325e9ac-61d1-4522-8152-020790e7b801.jpg,https://comic.naver.com/webtoon/list?titleId=759092,9.94,2
154,154,인싸라이프,힐링달,"스토리, 드라마","내 옷이 맘에 들어? 비밀 계정에서 라이크로 샀어!
원하는 것은 무엇이든 이루어주는 비밀 계정이 생겼다",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/732224/thumbnail/thumbnail_IMAG06_7fede6d8-7bfa-42b9-8e90-b15ebb34b4af.jpg,https://comic.naver.com/webtoon/list?titleId=732224,9.09,2
155,155,에리타,d몬,"스토리, 드라마","&lt;데이빗&gt; d몬작가 '사람 3부작' 그 두 번째 이야기.
마지막 남은 인류의 존재 그리고, 에리타.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/750523/thumbnail/thumbnail_IMAG06_872ecbff-bd45-40b8-a82a-80b70951de8a.jpg,https://comic.naver.com/webtoon/list?titleId=750523,9.95,2
156,156,꼬맹이를,마라링,"스토리, 로맨스","좋아하는 누나에게 고백하고 차인 호연, 
그런데 집에 놀러 온 귀찮은 꼬맹이가 누나의 동생이라구?! 
고백도 하고, 애도 돌보고! 꼬맹이와 함께 하는 일상!",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/733395/thumbnail/thumbnail_IMAG06_941cc963-b86c-4f02-a041-c1d882d86f67.jpg,https://comic.naver.com/webtoon/list?titleId=733395,9.97,2
157,157,무모협지,초신우,"스토리, 개그","강호를 평정했지만 그를 괴롭히는 한가지 고민
그것은 바로 대.머.리.
발모제를 향한 그의 모험이 시작된다!",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/726842/thumbnail/thumbnail_IMAG06_31cc7cfd-1b58-4d2d-93d4-98cc064befa3.jpg,https://comic.naver.com/webtoon/list?titleId=726842,9.95,1
158,158,레사,POGO,"스토리, 판타지","어둠을 따르는 자와, 빛을 따르려는 자. 
마침내 모두에게 공평한 멸망의 때가 왔다...! 
멸망을 막기 위한 신들의 전쟁.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/603159/thumbnail/thumbnail_IMAG06_34d97f37-a7c5-4771-a6a0-fede04ff81dd.jpg,https://comic.naver.com/webtoon/list?titleId=603159,9.97,2
159,159,하늘아래,란게,"스토리, 판타지","라이벌 우체부로 인해 날개가 부러져버린 제비 우체부 카르테로는
자신의 목적지였던 최초의 섬, 
프리메로에 떨어지게 되고 그곳에서 꿀벌 소녀인 아벨리의 도움을 받게 된다.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/756072/thumbnail/thumbnail_IMAG06_e16038b5-83a7-434e-9a3c-502382003206.jpg,https://comic.naver.com/webtoon/list?titleId=756072,9.43,2
160,160,라라파루자,YUYU,"스토리, 액션","남양주를 제패한 남고생, 싸움꾼 ‘홍민재’. 곳곳을 돌아다니며 싸움을 걸고 다니는 그를 사람들은 하얀 머리를 가진 표범-‘설표’라 부른다.
길거리 싸움은 폭력일 뿐! 진정한 싸움은 무대에서 펼쳐진다!
천상천하 유아독존 싸움꾼 소년의 도전이 시작된다!",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/759090/thumbnail/thumbnail_IMAG06_5869547e-11ab-402a-a0ae-2b7f9db77abc.jpg,https://comic.naver.com/webtoon/list?titleId=759090,9.36,2
161,161,괴물신부,상범 / 스테익,"스토리, 판타지","어느날 해나에게 찾아와 신랑으로 삼아달라는 꽃미남들.
그들에게는 엄청난 비밀이 있었다!?",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/728751/thumbnail/thumbnail_IMAG06_1d206d55-daf6-4d66-a5c9-e6f40204e352.jpg,https://comic.naver.com/webtoon/list?titleId=728751,9.94,2
162,162,언데드,김우준,"스토리, 스릴러","대한의 혈청을 통해 회복되는 듯 보이던 좀비 바이러스들에 문제가 생겼다. 
복원센터는 더이상 대한의 혈청이 듣지 않아 난관을 겪고, 대한일행은 석배를 회복시킬 ‘새로운 혈청’을 찾기 위해 무법지대로 떠나지만, 그곳에는 또 다른 시련이 기다리고 있다!",네이버 웹툰,15,1,https://shared-comic.pstatic.net/thumb/webtoon/706770/thumbnail/thumbnail_IMAG06_750d4245-a2e1-48d2-8f5c-2164691ac08d.jpg,https://comic.naver.com/webtoon/list?titleId=706770,9.82,2
163,163,화장,이연,"에피소드, 드라마",밋밋한 얼굴의 대학생이 천재 메이크업 아티스트의 뮤즈?!,네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/710754/thumbnail/thumbnail_IMAG06_9013d5e9-6493-4bc1-9e98-f5e880a9e4e6.jpg,https://comic.naver.com/webtoon/list?titleId=710754,9.94,2
164,164,악마와,장진 / 움비,"스토리, 로맨스","아무것도 원하지 않는 인간 한나.
갑자기 나타난 악마와 영혼을 걸고 계약을 하게 되다?!",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/710750/thumbnail/thumbnail_IMAG06_cdf76062-b550-4eba-a17f-98c05edf1a40.jpg,https://comic.naver.com/webtoon/list?titleId=710750,9.98,2
165,165,땅,다온,"스토리, 드라마","나는 항상 주눅들어있는 아이였다.
폭력이 나에게 미친 영향에 대한 이야기.",네이버 웹툰,15,1,https://shared-comic.pstatic.net/thumb/webtoon/725831/thumbnail/thumbnail_IMAG06_a7a95b36-6d10-4067-8174-9edd56b64a24.jpg,https://comic.naver.com/webtoon/list?titleId=725831,9.95,1
166,166,사이드킥,신의철,"스토리, 판타지","슈퍼히어로의 조수 '사이드킥' 
악당 빌런들과 맞서 싸우는 슈퍼히어로와
사이드킥들의 이야기!",네이버 웹툰,15,1,https://shared-comic.pstatic.net/thumb/webtoon/642653/thumbnail/thumbnail_IMAG06_bb26596d-d3f3-4a7d-8091-299a7575b3ca.jpg,https://comic.naver.com/webtoon/list?titleId=642653,9.97,2
167,167,물레,고긱,"스토리, 드라마","첫 술자리에서 전과 선언.
이거 내 얘기 아니지..?",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/737020/thumbnail/thumbnail_IMAG06_5ea82056-0114-4a4d-8025-ac330fec26b9.jpg,https://comic.naver.com/webtoon/list?titleId=737020,9.81,2
168,168,유비님께,B급달궁 / 이유정,"스토리, 판타지","지금까지의 삼국지는 잊어라!
꽃미남 영웅들과 초보 투자가의 짠내 나는 촉나라 경영 스토리!
...삼국지의 유비, 관우, 장비와 20대 여성 CEO 제나의 
‘본격주식회사경영판타지코믹로맨스’를 통해 새로운 즐거움을 선사한다!!",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/759089/thumbnail/thumbnail_IMAG06_f072374a-9b15-4b7b-9b03-b42267cb4bd9.jpg,https://comic.naver.com/webtoon/list?titleId=759089,5.01,2
169,169,유미의,이동건,"에피소드, 로맨스","유미는 지금 무슨 생각을 하고 있을까?
그녀의 머릿속에서 바쁘게 움직이는 세포들 이야기!",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/651673/thumbnail/thumbnail_IMAG06_fbfa43fb-ddc1-4e62-96e4-c161b4f14e9b.jpg,https://comic.naver.com/webtoon/list?titleId=651673,9.93,2
170,170,현혹,홍작가,"스토리, 스릴러","매혹적인 여인의 초상화 의뢰를 맡은 화가. 
시간이 지날수록 밝혀지는 여인의 정체와 미스터리한 사건들, 
그리고 어느새 여인에게 현혹된 화가의 이야기",네이버 웹툰,15,1,https://shared-comic.pstatic.net/thumb/webtoon/734040/thumbnail/thumbnail_IMAG06_4fd7f834-3efb-4053-ab4a-653f4a527d67.jpg,https://comic.naver.com/webtoon/list?titleId=734040,9.98,2
171,171,2020,호랑,"옴니버스, 스릴러","""진짜 공포를 보여드리겠습니다""
&lt;옥수역 귀신&gt;&lt;봉천동 귀신&gt;으로
대한민국을 공포에 몰아넣었던 호랑작가가
2020년 새로운 귀신 이야기로 다시 돌아왔다!",네이버 웹툰,15,1,https://shared-comic.pstatic.net/thumb/webtoon/752534/thumbnail/thumbnail_IMAG06_72023dc4-c381-4df8-a2ce-e35101d677f1.jpg,https://comic.naver.com/webtoon/list?titleId=752534,9.87,1
172,172,이웃집의,teamGOGI+,"스토리, 로맨스","친절한 매너와 훈훈한 얼굴로 학교 내 최고의 인기남 진범.
그가 사실은 스토커라고?!
이웃집에 미워할 수 없는 훈남 스토커가 산다!",네이버 웹툰,15,1,https://shared-comic.pstatic.net/thumb/webtoon/756070/thumbnail/thumbnail_IMAG06_e8cf8761-e440-4003-8606-f3a6f5cdb492.jpg,https://comic.naver.com/webtoon/list?titleId=756070,4.84,2
173,173,회춘,기안84,"에피소드, 드라마","두 번의 청춘이 오는 세상에서
살아가는 사람들 이야기.
기안84 작가의 새로운 작품!",네이버 웹툰,15,1,https://shared-comic.pstatic.net/thumb/webtoon/737018/thumbnail/thumbnail_IMAG06_5018cc5a-9cdb-4388-9668-117d52bafca5.jpg,https://comic.naver.com/webtoon/list?titleId=737018,9.73,2
174,174,헌팅,은성 / 전영륜,"스토리, 스릴러","과거에 엑소시스트로 유명했던 목사 에스틴, 에스틴은 악마와의 싸움을 통해 부와 명예를 얻었지만 결국 모든 걸 잃고 교도소에 갇히는 신세가 된다.
매일매일 기자와 영화제작자와 싸우며 교도소의 생활에 익숙해진 에스틴, 그런 그에게 과거 자신을 변호했던 변호사가 찾아온다. 
변호사는 자신의 딸에게 악령이 깃들었다며 에스틴에게 도움을 요청을 하고 에스틴은 결국 악마와 다시 만나기 위해 교도소를 떠나는데…",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/756063/thumbnail/thumbnail_IMAG06_363b8dca-8dfb-4fdc-917d-180c2a7e26c3.jpg,https://comic.naver.com/webtoon/list?titleId=756063,9.82,2
175,175,반중력소녀,겨울,"스토리, 로맨스","특별하게 태어난 소녀과 평범한 소년, 만나다!",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/756064/thumbnail/thumbnail_IMAG06_ddf696aa-177a-4917-a9fb-4104ff50bcb9.jpg,https://comic.naver.com/webtoon/list?titleId=756064,9.88,2
176,176,물고기가,차세기,"스토리, 드라마","사람들의 머리 위 물고기를 볼 수 있는 특이한 능력을 가진 남자 “한아리”. 
물고기의 비밀을 파헤쳐 가며 벌어지는 놀라운 일들과 그 속에서의 인생 이야기.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/756065/thumbnail/thumbnail_IMAG06_f222ff3e-515d-421a-9cd2-e1ed5cc97e56.jpg,https://comic.naver.com/webtoon/list?titleId=756065,9.95,2
177,177,결백한,서각,"스토리, 드라마","15년 전 실종된 아이가 돌아왔다.
초능력을 가진 순경의 아동실종 심리 수사극",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/744375/thumbnail/thumbnail_IMAG06_4f717897-cb21-43b0-a7bd-9a4a64afeab2.jpg,https://comic.naver.com/webtoon/list?titleId=744375,9.84,1
178,178,링크보이,광진 / 두엽,"스토리, 판타지","약육강식의 무법도시.
잘못된 이 도시를 바로잡는다.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/714185/thumbnail/thumbnail_IMAG06_0338e733-c0ed-451f-b955-7f188ce39f06.jpg,https://comic.naver.com/webtoon/list?titleId=714185,9.79,2
179,179,사우러스,이노,"스토리, 판타지","다시 돌아온 공룡의 시대! 
무너진 인류 문명을 지키려는 자들과 
이를 방해하려는 세력의 치열한 전투가 시작된다.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/726211/thumbnail/thumbnail_IMAG06_a581b33e-de6f-4dda-a1c4-4f559dba50ab.jpg,https://comic.naver.com/webtoon/list?titleId=726211,9.83,2
180,180,미스터,빡세,"스토리, 개그","제주도에 정착한 웹툰작가 빡세,
과연 그는 해녀 학교의 모든 훈련을 무사히 마치고
해녀왕이 될 수 있을까?",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/756059/thumbnail/thumbnail_IMAG06_129d5bee-390c-4229-b4a7-9a7bf4b68e0d.jpg,https://comic.naver.com/webtoon/list?titleId=756059,9.17,2
181,181,그녀는,명랑 / 부겸,"스토리, 액션","고리의 마지막 무사 집단. 백귀를 이끌었던 그녀의 일대기.
이제는 기억하는 이 하나없이 사라져버린 '백귀단'의 존재 속에서 
그 누구보다도 강하고 아름다운 꽃을 피웠던 한 소녀의 이야기가 시작된다.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/756060/thumbnail/thumbnail_IMAG06_cd90aa1e-ab48-4cc3-8f8d-0c0e3dd18435.jpg,https://comic.naver.com/webtoon/list?titleId=756060,9.68,2
182,182,세상과,우기리,"에피소드, 로맨스","한류스타가 내 남편이 됐다?!
현재 잘나가는 한류스타인 ‘이세상’은 암 진단을 받은 상태. 
사실 5살 짜리 딸 하늘이가 있는 미혼부인 그는 불안해한다.
그는 보육교사 라경에게 고액을 제시하며 계약결혼을 제안하는데…?!",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/756061/thumbnail/thumbnail_IMAG06_cf070c0a-2b77-4c8b-8617-72449886676a.jpg,https://comic.naver.com/webtoon/list?titleId=756061,9.34,2
183,183,선녀님은,으늬,"에피소드, 로맨스","천방지축 천상계 공주님과 철벽 재수탱이 지구인과의 사랑 만들기!!  

매일 온라인 게임과 나이트에서 밤새 올나잇을 즐기는 철부지 공주, 직녀!
어느날, 그런 딸이 못마땅한 옥황상제는 직녀를 시집 보내겠노라 선언한다.
야밤도주한 직녀는 게임 내(內) 원수지간이던 온달의 집에 가정부로 일하게 되는데…!",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/756062/thumbnail/thumbnail_IMAG06_b06cfefc-7bcc-48af-af69-4ed162e08dfa.jpg,https://comic.naver.com/webtoon/list?titleId=756062,9.61,2
184,184,노력의,악파,"스토리, 스릴러","완벽주의 아버지 밑에서 자란 재경, 
이번 시험에서도 전교 1등을 사수해야 한다.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/742889/thumbnail/thumbnail_IMAG06_7dac667a-df23-4cd0-988d-3c768c11d636.jpg,https://comic.naver.com/webtoon/list?titleId=742889,9.95,2
185,185,운수,아포리아,"스토리, 스릴러","괴상하게도 오늘은, 운수가 좋더라니... 
함부로 낯선이와 동행하지 마라...!",네이버 웹툰,18,1,https://shared-comic.pstatic.net/thumb/webtoon/745237/thumbnail/thumbnail_IMAG06_fc3b4f9e-51f6-411e-b6dd-e3ca62d29bfb.jpg,https://comic.naver.com/webtoon/list?titleId=745237,9.59,2
186,186,그녀의,황양 / 솦,"스토리, 드라마","이것만 다 이루면... 미련없이 오빠 곁으로 갈게.'
세상을 떠난 남자친구를 따라서, 죽기 위해 이뤄가는 그녀의 완벽한 버킷리스트",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/734012/thumbnail/thumbnail_IMAG06_eb809d4e-c18b-4e50-8df2-ee30aed9807a.jpg,https://comic.naver.com/webtoon/list?titleId=734012,9.94,2
187,187,형의,박재성 / 박성재,"스토리, 로맨스","가난한 고등학생 유정인에게 내려진 특명, 쌍둥이 형으로 위장하는데 성공하면 500억을 가질 수 있다!!?!!
하지만 형과 남다른 인연을 맺었던 미소녀들이 시시각각 그의 정체를 의심하고, 추궁해온다.
형이 눈독 들였지만 손에 넣지 못했던 고고한 재녀, 서희. 임무를 도와주겠다고 하지만 완전히 믿을 수 없는 쿨한 전학생, 자청비. 어리고 순수한 약혼녀지만 애정표현은 대담한 이예나.
유정인은 그를 둘러싼 소녀들에게 정체를 들키지 않고 형으로 위장하는데 성공할 수 있을까?!",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/756053/thumbnail/thumbnail_IMAG06_8ea133db-71ac-4750-9978-6719d342e22d.jpg,https://comic.naver.com/webtoon/list?titleId=756053,8.71,2
188,188,나랑,은희,"스토리, 로맨스","만 20살의 생일날 친척 집에서 쫓겨나 거리를 걷던 중 '귀신의 집'으로 소문난 집 앞에서 잡귀들에게 쫓겨난 두 귀신을 마주하게 된 노을. '귀신의 집'을 싸게 구입해 잡귀들을 몰아내고 두 귀신과의 동거를 시작하게 된다! 
3년 전 의문의 사고로 죽게 된 후 저승 버스를 타고 가던 중, 버스에서 내려 이승을 헤매게 되었다는 두 귀신은 자신들의 이름과 이승에 만나야 할 사람이 있다는 것 외에는 기억이 없고...
대학을 휴학하고 아르바이트를 구하던 노을은 우연히 마주친 박수무당 만복의 제안으로 인기 신인배우 도한이 소속된 회사에서 퇴마의 일을 하게 되고, 그러던 중 마주한 도한에게 난생처음 두근거림을 느끼게 되는데...!",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/756054/thumbnail/thumbnail_IMAG06_1959205b-03b7-4913-8ea4-6b8194f82780.jpg,https://comic.naver.com/webtoon/list?titleId=756054,9.34,2
